Time,GenPwr,RotTorq,RotSpeed,RotThrust,B1RootMxr,B1RootMyr,B1TipTDxr,BldPitch1
165.4718,3785.0,3198.0,12.05,674.7,-154900.0,7933000.0,4.324,1.107
165.4752,3785.0,3195.0,12.05,675.2,-142200.0,7935000.0,4.326,1.107
165.4787,3785.0,3191.0,12.05,675.6,-129300.0,7937000.0,4.328,1.108
165.4821,3785.0,3187.0,12.05,676.2,-116300.0,7939000.0,4.33,1.108
165.4855,3785.0,3183.0,12.05,676.7,-103000.0,7940000.0,4.331,1.108
165.489,3786.0,3179.0,12.05,677.2,-89630.0,7942000.0,4.333,1.108
165.4924,3786.0,3175.0,12.05,677.8,-76030.0,7944000.0,4.335,1.108
165.4959,3786.0,3172.0,12.05,678.3,-62250.0,7945000.0,4.336,1.108
165.4993,3786.0,3168.0,12.05,678.8,-48270.0,7947000.0,4.338,1.108
165.5028,3786.0,3164.0,12.05,679.4,-34120.0,7948000.0,4.339,1.109
165.5062,3786.0,3160.0,12.05,679.9,-19770.0,7950000.0,4.341,1.109
165.5096,3787.0,3157.0,12.05,680.4,-5251.0,7951000.0,4.342,1.109
165.5131,3787.0,3153.0,12.05,680.9,9447.0,7952000.0,4.343,1.109
165.5165,3787.0,3149.0,12.05,681.3,24310.0,7953000.0,4.345,1.109
165.52,3787.0,3146.0,12.05,681.7,39340.0,7955000.0,4.346,1.109
165.5234,3787.0,3142.0,12.05,682.1,54520.0,7956000.0,4.347,1.11
165.5269,3787.0,3139.0,12.05,682.4,69850.0,7957000.0,4.349,1.11
165.5303,3787.0,3135.0,12.05,682.7,85320.0,7958000.0,4.35,1.11
165.5337,3787.0,3132.0,12.05,682.9,100900.0,7959000.0,4.351,1.11
165.5372,3787.0,3129.0,12.05,683.1,116600.0,7960000.0,4.352,1.11
165.5406,3787.0,3126.0,12.05,683.2,132500.0,7961000.0,4.353,1.11
165.5441,3787.0,3123.0,12.05,683.3,148400.0,7962000.0,4.354,1.111
165.5475,3787.0,3120.0,12.05,683.3,164400.0,7963000.0,4.355,1.111
165.551,3787.0,3118.0,12.05,683.2,180500.0,7964000.0,4.356,1.111
165.5544,3787.0,3115.0,12.05,683.1,196700.0,7965000.0,4.357,1.111
165.5579,3787.0,3113.0,12.05,683.0,213000.0,7966000.0,4.358,1.111
165.5613,3787.0,3110.0,12.05,682.8,229300.0,7968000.0,4.359,1.111
165.5647,3787.0,3109.0,12.05,682.5,245700.0,7969000.0,4.36,1.112
165.5682,3787.0,3107.0,12.05,682.2,262100.0,7970000.0,4.36,1.112
165.5716,3787.0,3105.0,12.05,681.8,278600.0,7971000.0,4.361,1.112
165.5751,3787.0,3104.0,12.05,681.3,295100.0,7972000.0,4.362,1.112
165.5785,3787.0,3103.0,12.05,680.8,311700.0,7974000.0,4.363,1.112
165.582,3787.0,3102.0,12.05,680.3,328300.0,7975000.0,4.363,1.112
165.5854,3787.0,3101.0,12.05,679.7,345000.0,7977000.0,4.364,1.113
165.5888,3787.0,3101.0,12.05,679.1,361700.0,7978000.0,4.365,1.113
165.5923,3787.0,3100.0,12.05,678.4,378500.0,7980000.0,4.365,1.113
165.5957,3787.0,3100.0,12.05,677.7,395300.0,7981000.0,4.366,1.113
165.5992,3787.0,3101.0,12.05,676.9,412200.0,7983000.0,4.366,1.113
165.6026,3786.0,3101.0,12.05,676.1,429100.0,7985000.0,4.367,1.114
165.6061,3786.0,3102.0,12.05,675.3,446100.0,7987000.0,4.367,1.114
165.6095,3786.0,3103.0,12.05,674.5,463200.0,7988000.0,4.368,1.114
165.6129,3786.0,3104.0,12.05,673.6,480300.0,7990000.0,4.368,1.114
165.6164,3786.0,3105.0,12.05,672.8,497500.0,7992000.0,4.369,1.114
165.6198,3786.0,3107.0,12.05,671.9,514800.0,7994000.0,4.369,1.114
165.6233,3786.0,3109.0,12.05,671.1,532100.0,7996000.0,4.369,1.115
165.6267,3786.0,3111.0,12.05,670.3,549500.0,7998000.0,4.37,1.115
165.6302,3786.0,3113.0,12.05,669.4,566900.0,8000000.0,4.37,1.115
165.6336,3786.0,3115.0,12.05,668.6,584500.0,8002000.0,4.371,1.115
165.6371,3786.0,3118.0,12.05,667.8,602000.0,8004000.0,4.371,1.115
165.6405,3786.0,3120.0,12.05,667.1,619700.0,8006000.0,4.371,1.115
165.6439,3785.0,3123.0,12.05,666.3,637400.0,8008000.0,4.371,1.116
165.6474,3785.0,3126.0,12.05,665.6,655300.0,8010000.0,4.372,1.116
165.6508,3785.0,3129.0,12.05,665.0,673200.0,8012000.0,4.372,1.116
165.6543,3785.0,3133.0,12.05,664.3,691200.0,8014000.0,4.372,1.116
165.6577,3785.0,3136.0,12.05,663.7,709300.0,8016000.0,4.372,1.116
165.6612,3785.0,3139.0,12.05,663.1,727500.0,8017000.0,4.372,1.117
165.6646,3785.0,3143.0,12.05,662.6,745800.0,8019000.0,4.373,1.117
165.668,3785.0,3146.0,12.05,662.1,764200.0,8021000.0,4.373,1.117
165.6715,3785.0,3150.0,12.05,661.6,782800.0,8022000.0,4.373,1.117
165.6749,3785.0,3153.0,12.05,661.1,801400.0,8024000.0,4.373,1.117
165.6784,3785.0,3157.0,12.05,660.7,820100.0,8025000.0,4.373,1.118
165.6818,3785.0,3160.0,12.05,660.3,838900.0,8026000.0,4.373,1.118
165.6853,3785.0,3164.0,12.05,659.9,857700.0,8027000.0,4.373,1.118
165.6887,3785.0,3168.0,12.05,659.5,876700.0,8029000.0,4.373,1.118
165.6921,3785.0,3171.0,12.05,659.2,895800.0,8030000.0,4.373,1.118
165.6956,3785.0,3175.0,12.05,658.9,914900.0,8030000.0,4.373,1.119
165.699,3785.0,3178.0,12.05,658.7,934100.0,8031000.0,4.373,1.119
165.7025,3785.0,3182.0,12.05,658.5,953500.0,8032000.0,4.373,1.119
165.7059,3785.0,3185.0,12.05,658.3,972900.0,8032000.0,4.373,1.119
165.7094,3785.0,3189.0,12.05,658.1,992400.0,8033000.0,4.373,1.119
165.7128,3785.0,3192.0,12.05,657.9,1012000.0,8033000.0,4.373,1.12
165.7163,3785.0,3195.0,12.05,657.8,1032000.0,8033000.0,4.373,1.12
165.7197,3785.0,3198.0,12.05,657.7,1051000.0,8034000.0,4.373,1.12
165.7231,3785.0,3202.0,12.05,657.7,1071000.0,8034000.0,4.373,1.12
165.7266,3785.0,3205.0,12.05,657.6,1091000.0,8034000.0,4.373,1.12
165.73,3785.0,3208.0,12.05,657.6,1111000.0,8033000.0,4.373,1.121
165.7335,3785.0,3211.0,12.05,657.5,1131000.0,8033000.0,4.373,1.121
165.7369,3786.0,3214.0,12.05,657.5,1151000.0,8033000.0,4.373,1.121
165.7404,3786.0,3217.0,12.05,657.5,1171000.0,8032000.0,4.373,1.121
165.7438,3786.0,3220.0,12.05,657.5,1191000.0,8032000.0,4.373,1.121
165.7472,3786.0,3223.0,12.05,657.5,1211000.0,8031000.0,4.373,1.122
165.7507,3786.0,3226.0,12.05,657.5,1232000.0,8030000.0,4.373,1.122
